P_sat0,P_sat1,P_sat2,P_sat3,Phi_sat0,Phi_sat1,Phi_sat2,Phi_sat3
5592.191970574778,5373.5840203523185,5603.371638912157,5989.701222254609,10647.91243347694,13366.281057313707,14579.756920765038,10994.904313893408
5588.8189398848,5389.960639295336,5590.071736885211,6006.707960963125,10653.66423534041,13361.842098353645,14599.04308469731,10996.152609645404
5569.053751520077,5375.258994114872,5594.386333314456,5963.5738722538,10606.888609446654,13377.937821797741,14611.473696618037,10970.10281536783
5552.119222337704,5361.1503104405465,5584.151311147049,5984.352517395755,10557.985775582492,13550.000726039334,14530.614381374782,11002.301769559159
5547.397923723864,5360.106975280578,5605.548313381948,5985.192020100075,10561.694370852963,13385.668861674441,14608.476691359403,10930.845362729682
5562.192889168554,5386.904790165195,5597.903981677599,5978.6110508551765,10592.555969602921,13408.160860386606,14600.873179633572,10892.77930910119
5542.7499381213975,5348.5259141822235,5585.8446030000405,5943.904730402502,10546.61062526216,13338.251517386756,14555.767537044865,11016.585898572153
5575.655787576477,5368.52158870171,5603.224159464524,5961.4864117285115,10472.628862595344,13329.408668564905,14604.543752071739,10904.321541170757
5551.490877111819,5351.576418869567,5597.392226034297,5954.783726417021,10510.633129913971,13347.532593547288,14616.166003420329,11060.358594505551
5524.005977601541,5338.245838098008,5586.382331773639,5950.337944807004,10607.279815401096,13371.74984194999,14641.836061400665,10901.295512539617
5562.0368644672335,5343.482687777604,5601.165838178144,5937.810452836427,10547.718750692524,13372.261689944,14610.07682173727,10912.68482835512
5504.905676045061,5332.422181097281,5571.99301803258,5912.336460765976,10499.432188167679,13401.706285363976,14622.030569381126,10812.697061493664
5491.192899833194,5306.726035638313,5562.28642499324,5887.134770130993,10411.51351493913,13262.054772867095,14541.890535289334,10922.35218935095
5484.193768623692,5319.043490652065,5544.334487434302,5899.550625568306,10570.398588915043,13320.733662871886,14484.259126102539,11006.090542702657
5482.615473811065,5312.597749440554,5568.497266865507,5902.940808664496,10448.707488771135,13378.167486542841,14634.666670826351,10993.843626894286
5479.63493982989,5306.458951208501,5562.320756951858,5894.392878859128,10440.055036621918,13279.425619180289,14589.297738948224,10925.705539420813
5493.025986996125,5326.296910785726,5593.478204386865,5929.199240015264,10451.481530494588,13364.128407148095,14593.258630504568,10903.44308781391
5486.176333873513,5315.449689548396,5562.5761383845775,5890.756603397984,10499.586517518299,13285.861038924906,14607.273459000899,10904.539291592473
5476.435875603477,5288.822811122978,5566.105025994676,5890.494170072722,10475.21309529228,13383.003692569288,14526.249895082257,10889.567850867865
5473.399294564907,5297.103201046898,5569.239571631047,5891.169199708591,10516.108649881695,13164.46672210292,14618.943475221631,10886.375904920447
5459.727241250366,5264.64598269674,5542.355370346936,5855.689445521629,10424.268280638158,13261.687746798214,14574.518573230593,10836.712016329266
5453.553825357014,5264.391557084066,5528.141187504616,5863.623860241044,10460.922572013087,13317.630339180983,14529.090396665117,10847.812284950953
5429.527619344366,5262.122050695015,5532.337044742898,5850.163722814592,10441.98953890168,13150.062635850227,14578.189665707163,10855.303224469772
5439.430801210477,5262.42018269031,5539.269647674154,5865.999820070593,10487.235873123835,13210.909865171017,14555.621392481407,10875.258052855363
5434.236039458229,5278.116414589352,5553.468751670233,5848.988132562335,10494.903503817113,13274.197211681781,14484.854764144417,10833.014348174567
5445.9547257597,5281.49963063114,5556.930479786151,5868.835070149991,10459.72213196737,13310.348118449414,14621.691350255947,10862.188694549623
5448.4229708817475,5267.527752723788,5565.231852353445,5870.418117698914,10423.106813810537,13291.657043407851,14528.99544199467,10873.2279500036
5432.565623851603,5259.884748029137,5565.861242691031,5848.583026167451,10391.749707759776,13322.798946230174,14562.09742113465,10911.017357998659
5443.206430957004,5267.72603678584,5555.920971312657,5840.443298214387,10463.071657102168,13257.14393315147,14609.65081822825,10796.250614778826
5407.261309436968,5255.543125682217,5543.648925533866,5835.564206221341,10430.464218427707,13333.713920635084,14544.60357870753,10742.5167714878
5392.83407197273,5228.180808658905,5534.414461883708,5818.424396531291,10356.00462705936,13241.356039848884,14558.800383422222,10854.595002618418
5412.083076091307,5237.387963987457,5535.467514344015,5812.0506857221935,10440.650608431877,13205.779373312875,14567.216607572516,10889.543619228605
5399.858058826245,5259.71256271186,5548.346480864121,5824.867253814208,10398.138778121735,13185.45567276298,14547.88724395898,10854.184831526338
5402.50352822151,5255.5581957068525,5549.154554069819,5820.482233880075,10425.279504901893,13203.227451402992,14507.934826505683,10807.344132008799
5393.091878855304,5227.2928068841775,5527.941008459254,5806.1805529784415,10378.44525102538,13316.571404933316,14548.876387139402,10902.4114013008
5392.871855197147,5222.895972955754,5535.35282769169,5785.856163676357,10380.583890543814,13240.31676079251,14549.947429054242,10789.426251246383
5377.384871123442,5218.6407992666,5537.488527328189,5790.033801838194,10443.948205392458,13185.863125295413,14583.290767862381,10819.000468734966
5350.227206997162,5180.304344066125,5517.290914889418,5743.134305058126,10281.909306934986,13128.280616967228,14600.091696798932,10730.033907366478
5329.701026871099,5190.264359460065,5504.94820692858,5754.718944743952,10356.36536513039,13196.694414100937,14649.121063606455,10817.681015042712
5317.0872497015935,5221.766749000745,5457.893477992924,5755.924457279931,10288.384896049458,13227.489119946084,14533.759202015182,10805.079236719688
5334.853123223435,5181.323939526238,5504.364079163782,5748.425283728826,10353.622725160596,13195.86359386815,14456.688688605533,10772.138915312456
5332.03689892202,5176.49331969765,5507.611764557473,5747.796481581896,10315.70174358173,13224.351914966905,14537.266011916721,10809.856437724551
5350.9235884237805,5217.328809032902,5525.802831573448,5731.411632654454,10391.093843534038,13202.158448519884,14626.540765795422,10805.66999450356
5354.528393158265,5211.137434432231,5524.340645709868,5759.807459399886,10278.004112653613,13244.761850556422,14464.190681779182,10745.501420606395
5351.926018342001,5192.475259121921,5527.199416132013,5757.223090008769,10326.51715620598,13206.368652451434,14558.448713722379,10784.849019141398
5360.565071650149,5208.365817205533,5561.6528429631935,5750.641928924491,10423.101245063268,13202.790863076574,14505.670417548452,10733.950547136588
5345.208071840309,5202.831508651653,5518.296961951611,5754.3404718537695,10393.050031511968,13209.79315717392,14486.069815172048,10806.3134783549
5326.480736493226,5215.148009826036,5520.446928784358,5755.55520218299,10337.022821011928,13305.676945503466,14516.114893383578,10755.207593061792
5339.096603236033,5230.245794670492,5527.356693151807,5746.434524110707,10368.94507192523,13312.320290198084,14535.207959036958,10703.109076989253
5344.951144841824,5207.118823198571,5549.4724337841835,5732.428101359701,10288.2021098845,13214.211924122268,14507.03764247191,10778.626814956557
5334.556528169088,5219.081625468649,5547.236792075,5734.636083356257,10294.755928414863,13259.07815422323,14636.431331565704,10731.466888146297
5346.85824792591,5207.823781019307,5525.369591531324,5726.447053501867,10308.972432936705,13141.770195473557,14512.38741418416,10758.698636269488
5356.607589900954,5200.310330921863,5542.344509569816,5740.836239461376,10422.456405646959,13168.506965677912,14528.897932580408,10705.94130847576
5360.536791035603,5236.455507426558,5572.244230161292,5762.322922197817,10380.269273829159,13183.560125589436,14565.998865229632,10791.6532500923
5362.690292490414,5239.902838194832,5574.977372968902,5757.608585803505,10371.964898121612,13170.462663941056,14584.332442702338,10674.541835748107
5371.145185915832,5242.904287129575,5574.383267063791,5736.101520182432,10379.050277933726,13238.22767365478,14647.227073090038,10824.445020797226
5357.0919567344545,5248.101948121508,5562.8490781153205,5754.160336373991,10390.597484368644,13165.668987767354,14615.30871866014,10735.52279177152
5391.042154873777,5255.101267083584,5590.0679492380095,5766.076586182973,10329.591090960226,13201.924031959106,14632.855460189105,10801.81861531247
5367.507412139072,5267.584377913718,5606.778320328821,5754.927555073753,10427.259116604811,13240.037958411856,14521.635445245498,10783.76446235635
5378.221174701069,5268.26053744283,5596.25254838641,5747.366940791896,10294.021106453938,13286.054957446864,14634.632089564288,10788.933476980017
5358.542948849779,5275.818104334692,5587.13482346611,5744.405613522829,10371.99155557141,13285.220440598965,14604.333654158403,10728.901790377227
5363.194308964546,5232.551164756775,5591.935339576419,5747.0555145526505,10338.90001572661,13213.243848579006,14615.427147957884,10742.98978618599
5385.788701267999,5240.791395453045,5601.6280430984,5732.501042423725,10428.769607456123,13167.849996720033,14646.75452905191,10735.033975419232
5365.694940888372,5265.170512207507,5590.858141263437,5726.508230835157,10341.842960835942,13290.570397319048,14594.173069592187,10734.626518875422
5340.711953778996,5276.447021407208,5603.443397634446,5737.803389495976,10298.608021784514,13289.00985033222,14517.718475718315,10719.880111586968
5354.568070342364,5251.123290750731,5605.332467720877,5730.308947050114,10354.737523390284,13206.166178253758,14558.828734941735,10815.567365632269
5366.108571802447,5266.913861370759,5619.7201134317675,5731.834403991734,10284.755407097975,13262.584245974847,14584.31397916871,10807.431292457002
5372.902061103909,5269.415015858803,5624.788437724807,5742.511142476086,10343.801237524596,13249.514886496896,14611.238454811859,10723.30832342657
5363.401449969906,5260.94561333183,5620.21587447448,5738.818439235998,10334.169898679875,13272.657857116028,14537.249435492582,10731.308809466394
5325.170476417917,5256.107153357624,5599.412896346893,5736.761792715758,10335.98579593576,13309.755841663793,14543.864923752011,10751.66225500092
5359.7388652151985,5241.883949610238,5588.571886616226,5735.704760061884,10295.12342441807,13222.453542382942,14610.644608907962,10727.048889655322
5348.142675234717,5256.339483695514,5617.774735068831,5729.059438396094,10349.31676514525,13198.413788881084,14570.41073587416,10766.803350950964
5345.85553706665,5269.535596687072,5634.78188820009,5734.184046451267,10342.480495062808,13223.311300656233,14614.68397772507,10686.872853116118
5344.613924255038,5264.769403732567,5622.940968290973,5725.145795352489,10303.82165090195,13270.120161174582,14620.628183097948,10676.126129856817
5332.107139227359,5281.546748851848,5604.804208833514,5708.291003907879,10308.033972282763,13287.86623536989,14575.999568646313,10738.390437608032
5308.702819739165,5245.049239866172,5594.657407348314,5681.536791114973,10331.304481404244,13211.08747499255,14559.623796860553,10778.074054628825
5344.267167419712,5255.472618610336,5621.9249454162455,5705.584033946453,10286.117734110747,13269.719992628456,14539.245047335702,10685.156102393554
5343.21724317304,5247.613217153874,5616.419034553249,5706.130526527637,10280.172127230646,13272.859697182428,14607.316601671935,10697.206422074196
5332.807657711949,5274.72193918826,5644.3380411326925,5695.088868857716,10289.26172526844,13300.766210305803,14505.481041007186,10731.38835804383
5343.165656294938,5267.544444133783,5620.133143853433,5709.989281660268,10417.904980990517,13326.84664672593,14553.256465085738,10611.191340727824
5326.305532503655,5239.8414010020815,5609.956165608881,5689.820605638756,10319.820702072962,13204.788324247002,14633.9973028431,10678.936638743184
5284.94679372882,5224.982319137288,5596.613685164732,5658.271464748037,10258.42947481237,13202.866405738163,14642.834282043666,10657.948363675378
5299.042954782277,5235.111504375473,5589.424847084576,5659.996672258021,10302.237876687277,13172.76478499579,14539.175924645335,10673.316256978715
5267.751007823036,5201.802549607476,5569.885067150925,5626.60408499955,10326.588491261813,13193.177561332497,14581.952163268312,10673.143843302365
5267.614694619108,5214.3093106202805,5555.922504659836,5630.657070782013,10254.645723168947,13226.918551268789,14509.676821200173,10604.98188726142
5263.71969502415,5194.612618942384,5563.830265106742,5592.340098657274,10308.935132123825,13247.66905195166,14606.601449196065,10732.357425399225
5233.339207193463,5219.406875825903,5584.19805123061,5605.693654248578,10327.994442871892,13204.522558800325,14574.189826832357,10553.844648982911
5283.748455611651,5225.853048753521,5581.618255923099,5597.548122546649,10310.632113833866,13299.532146132833,14509.170271309004,10640.078343195604
5252.130033454816,5218.595578881328,5563.958824691163,5577.742671946917,10271.314193005852,13157.968011784455,14510.949312397775,10505.149557827212
5250.403622959298,5207.938132889308,5581.502059492615,5595.131424453817,10283.908975755288,13205.356688446946,14599.382533535716,10582.624472631587
